"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",Milestone is a task with no duration. It has only time point of occurrence.,0.4054651081081644,0.3482374531411765,0.004907626485682645,0.12444748734001995,1.0986122886681098,0.32780395940976537,2.687791936983114,0.0,49.4075611271121,14.7725125050072,1.0,12.374951132526025,0.03457868366907795,0.3614527805560745,1.1410965610795725,0.06720611564366497,0.10448201565921554,2.2617630984737906,0.4054651081081644,0.3482374531411765,0.006199107139809657,0.13639589320603132,1.0986122886681098,0.31320908634898015,3.2799235586090534,1.3342843422281907,25.263008401496492,6.974160147249419,1.0,8.360083611872671,0.011114261877866025,0.035800065594074136,0.15559966629012434,0.05362398813573778,0.8301174826109641,3.6506582412937387,1
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",User should be able to create milestones.,0.4054651081081644,0.3482374531411765,0.004907626485682645,0.12444748734001995,1.0986122886681098,0.32780395940976537,2.687791936983114,0.0,49.4075611271121,14.7725125050072,1.0,12.374951132526025,0.03457868366907795,0.3614527805560745,1.1410965610795725,0.06720611564366497,0.10448201565921554,2.2617630984737906,0.4054651081081644,0.3482374531411765,0.007852202377092232,0.0,0.0,0.0,3.1591880973284923,0.0,12.17493211797071,6.654315423003121,0.8441558441558441,11.162391622397514,0.0190857021379738,0.09559595566436625,0.13359991496581658,0.05553313207045808,0.4938040348492529,1.6357552207514736,1
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",User interface should be able to provide an ability to specify whether a specific task in a milestone.,0.4054651081081644,0.3482374531411765,0.004907626485682645,0.12444748734001995,1.0986122886681098,0.32780395940976537,2.687791936983114,0.0,49.4075611271121,14.7725125050072,1.0,12.374951132526025,0.03457868366907795,0.3614527805560745,1.1410965610795725,0.06720611564366497,0.10448201565921554,2.2617630984737906,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.09400483729851714,1.0986122886681098,0.28635180736725663,5.582726953321335,2.733374910093973,25.263008401496492,7.783799607490022,1.0,8.210123338367515,0.012159842589849118,0.0479742373384398,0.1945574814375859,0.050716102393129917,0.05403917506655938,1.7047480922384253,1
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",Milestone should be displayed visually differently from regular tasks.,0.4054651081081644,0.3482374531411765,0.004907626485682645,0.12444748734001995,1.0986122886681098,0.32780395940976537,2.687791936983114,0.0,49.4075611271121,14.7725125050072,1.0,12.374951132526025,0.03457868366907795,0.3614527805560745,1.1410965610795725,0.06720611564366497,0.10448201565921554,2.2617630984737906,0.4054651081081644,0.3482374531411765,0.0058891517828191745,0.0,0.0,0.0,1.1593457144487933,0.0,11.074746653543585,3.7539501503229378,0.6753246753246753,13.040145750866186,0.008406839379819096,0.021368428577586113,0.07566155441837186,0.06050685181990857,0.33588839227494405,0.43178241642553783,1
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,A GUI of task property provides interface and functions to add and remove human resource assignments by using an object of the resource assignments collection class.,0.4054651081081644,0.3482374531411765,0.004711321426255339,0.0,0.0,0.0,2.8705472815871698,0.0,26.56747091509955,14.325037459005237,1.0,12.630017207863709,0.029978603254094665,0.17195096280232977,0.6295506683359879,0.06115968387110273,0.35875045138140504,3.3603753871419,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.11830407661110835,1.0986122886681098,0.3288067224704229,3.0431130429607918,0.34581711209819577,14.306969066999228,5.665244247881565,0.987012987012987,9.960795527632769,0.015449064573354055,0.120588816820403,0.33987942061378923,0.05337947242878119,0.12499687107987328,2.264363880173848,1
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,"The human resource class contains name, phone, email, and holidays. The class provides functions to set and get these properties. A class is used to represent the holidays. There can be multiple holidays. ",0.4054651081081644,0.3482374531411765,0.004711321426255339,0.0,0.0,0.0,2.8705472815871698,0.0,26.56747091509955,14.325037459005237,1.0,12.630017207863709,0.029978603254094665,0.17195096280232977,0.6295506683359879,0.06115968387110273,0.35875045138140504,3.3603753871419,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.10010344944016861,1.0986122886681098,0.3044839345635825,1.8205536864829535,0.0,12.17493211797071,5.387044681669157,1.0,10.29268566704116,0.018664376767824148,0.10700626891144142,0.48527379596342785,0.05299565767456577,0.27339353030882163,4.343805421853684,1
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,The class for holidays provides functions to get the start date and the finish date. The class also provides a function to check if a special date is in holiday.,0.4054651081081644,0.3482374531411765,0.004711321426255339,0.0,0.0,0.0,2.8705472815871698,0.0,26.56747091509955,14.325037459005237,1.0,12.630017207863709,0.029978603254094665,0.17195096280232977,0.6295506683359879,0.06115968387110273,0.35875045138140504,3.3603753871419,0.4054651081081644,0.3482374531411765,0.006199107139809657,0.08302358716888864,1.0986122886681098,0.25020135527501025,4.308926785215589,1.937278360483776,25.263008401496492,6.542812477771819,1.0,8.299939098938772,0.010546893193329592,0.03835062944040527,0.2425785434465806,0.051787994789912375,0.2790476342072566,2.5520459526256287,1
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,A human resource assignment class is used to represent the relationship between one task and one human resource. The class provides functions to get the task and the human resource. ,0.4054651081081644,0.3482374531411765,0.004711321426255339,0.0,0.0,0.0,2.8705472815871698,0.0,26.56747091509955,14.325037459005237,1.0,12.630017207863709,0.029978603254094665,0.17195096280232977,0.6295506683359879,0.06115968387110273,0.35875045138140504,3.3603753871419,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.1301344842722192,1.0986122886681098,0.343327386767116,3.1011330354621167,0.9996501549131498,12.17493211797071,4.468152023333572,0.987012987012987,9.594845105964453,0.00821466463281083,0.034867297283129525,0.1642932926562166,0.05343101508906834,0.32292178931848226,2.5520459526256287,1
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,A collection of resource assignments is used to manage the relationships between multiple human resources and a single task. It contains multiple objects of the human resource assignment class. The collection provides functions to add and remove human resource assignments.,0.4054651081081644,0.3482374531411765,0.004711321426255339,0.0,0.0,0.0,2.8705472815871698,0.0,26.56747091509955,14.325037459005237,1.0,12.630017207863709,0.029978603254094665,0.17195096280232977,0.6295506683359879,0.06115968387110273,0.35875045138140504,3.3603753871419,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.10027182645175162,1.0986122886681098,0.29012890440774947,2.134994793524176,0.0,25.263008401496492,7.051225297081062,1.0,11.025111000379455,0.022670277457028133,0.2411420248884396,0.680108323710844,0.056398620063332044,0.521148710129447,4.343805421853684,1
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,The class of task uses an object of the assignments collection class to manage its assignments.,0.4054651081081644,0.3482374531411765,0.004711321426255339,0.0,0.0,0.0,2.8705472815871698,0.0,26.56747091509955,14.325037459005237,1.0,12.630017207863709,0.029978603254094665,0.17195096280232977,0.6295506683359879,0.06115968387110273,0.35875045138140504,3.3603753871419,0.4054651081081644,0.3482374531411765,0.006928413862140205,0.10743409976973387,1.0986122886681098,0.30505506610082006,2.441012261091204,0.4123366784793139,14.306969066999228,7.357852221753307,0.935064935064935,11.678816873178683,0.029264142707448204,0.2411420248884396,0.40969799790427486,0.05080030370135359,0.1424415930570482,1.417066019786644,1
Delete Resources (person); Delete a person and all its associated information such as dependencies to all tasks the person is supposed to work on.,GUI needs to provide ability to delete resources from a project.,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.09547712524422193,1.0986122886681098,0.2668959229146602,6.603350962612344,0.0,49.4075611271121,15.61816149089524,1.0,8.520383214767364,0.02694090382799188,0.08950193736634779,0.5388180765598376,0.052705688691876126,0.2382141812024235,4.969813299576001,0.4054651081081644,0.3482374531411765,0.0058891517828191745,0.040546510810816436,0.4054651081081644,0.1282193253348205,3.5407576672114884,0.4700183946341949,25.263008401496492,8.93638260083418,1.0,9.391469088745104,0.019770338849091518,0.06126746001474727,0.19770338849091518,0.054863803398143736,0.2580890245964518,2.7343675094195836,1
Delete Resources (person); Delete a person and all its associated information such as dependencies to all tasks the person is supposed to work on.,An assignment of a resource to a task is captured as a relationship.,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.09547712524422193,1.0986122886681098,0.2668959229146602,6.603350962612344,0.0,49.4075611271121,15.61816149089524,1.0,8.520383214767364,0.02694090382799188,0.08950193736634779,0.5388180765598376,0.052705688691876126,0.2382141812024235,4.969813299576001,0.4054651081081644,0.3482374531411765,0.0065435019809101935,0.2366081532222167,1.0986122886681098,0.44299912817462994,6.079937436101759,3.4023074120844212,25.263008401496492,7.828028312203275,1.0,8.272028579138,0.0087366829498755,0.04292786031323109,0.0961035124486305,0.04379531107528625,0.12277629383089564,1.2992829841302609,1
Delete Resources (person); Delete a person and all its associated information such as dependencies to all tasks the person is supposed to work on.,"When a resource is removed, all the tasks where the resource is assigned need to be updated. ",0.4054651081081644,0.3482374531411765,0.005608715983637309,0.09547712524422193,1.0986122886681098,0.2668959229146602,6.603350962612344,0.0,49.4075611271121,15.61816149089524,1.0,8.520383214767364,0.02694090382799188,0.08950193736634779,0.5388180765598376,0.052705688691876126,0.2382141812024235,4.969813299576001,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.13639589320603132,1.0986122886681098,0.31320908634898015,5.60993550599506,2.6735347458671943,25.263008401496492,7.796173943095976,1.0,7.368808671057551,0.008087795732537552,0.028790650614597776,0.11322914025552572,0.04370445611720239,0.34345683735778604,2.0412203288596382,1
"Maintain Resource Properties;A resource has a range of properties, including name and holidays","The human resource class contains name, phone, email, and holidays. The class provides functions to set and get these properties. A class is used to represent the holidays. There can be multiple holidays. ",0.4054651081081644,0.3482374531411765,0.006199107139809657,0.03118962370062803,0.4054651081081644,0.11245578751504126,4.010326403252884,0.0,49.4075611271121,16.81014922741784,1.0,12.84173625338958,0.028511859322934128,0.1244800960258345,0.37065417119814364,0.060890218898244926,0.23707703937851318,1.9740810260220096,0.4054651081081644,0.3482374531411765,0.005608715983637309,0.10010344944016861,1.0986122886681098,0.3044839345635825,1.8205536864829535,0.0,12.17493211797071,5.387044681669157,1.0,10.29268566704116,0.018664376767824148,0.10700626891144142,0.48527379596342785,0.05299565767456577,0.27339353030882163,4.343805421853684,1
"Maintain Resource Properties;A resource has a range of properties, including name and holidays",A GUI provides interface and functions to edit the properties of objects of the human resource class.,0.4054651081081644,0.3482374531411765,0.006199107139809657,0.03118962370062803,0.4054651081081644,0.11245578751504126,4.010326403252884,0.0,49.4075611271121,16.81014922741784,1.0,12.84173625338958,0.028511859322934128,0.1244800960258345,0.37065417119814364,0.060890218898244926,0.23707703937851318,1.9740810260220096,0.4054651081081644,0.3482374531411765,0.0058891517828191745,0.10027182645175162,1.0986122886681098,0.2952643279463087,2.825820292279071,0.0,12.17493211797071,6.229735575962794,0.961038961038961,7.580771739659472,0.023739844707070325,0.120588816820403,0.3560976706060549,0.05177994509268416,0.36806450545863,4.343805421853684,1
"Maintain Resource Properties;A resource has a range of properties, including name and holidays",The class for holidays provides functions to get the start date and the finish date. The class also provides function to check if a special date is in holiday.,0.4054651081081644,0.3482374531411765,0.006199107139809657,0.03118962370062803,0.4054651081081644,0.11245578751504126,4.010326403252884,0.0,49.4075611271121,16.81014922741784,1.0,12.84173625338958,0.028511859322934128,0.1244800960258345,0.37065417119814364,0.060890218898244926,0.23707703937851318,1.9740810260220096,0.4054651081081644,0.3482374531411765,0.006199107139809657,0.08302358716888864,1.0986122886681098,0.25020135527501025,4.308926785215589,1.937278360483776,25.263008401496492,6.542812477771819,1.0,8.514756702240852,0.010546893193329592,0.03835062944040527,0.2425785434465806,0.051787994789912375,0.312920468417386,2.5520459526256287,1
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",GUI needs to provide ability to link tasks in a project.,0.4054651081081644,0.3482374531411765,0.004206536987727981,0.06995708822215228,1.0986122886681098,0.2455441032605446,3.4619956991777827,0.0,49.4075611271121,12.432709819575747,1.0,8.83679622506065,0.02596108955818843,0.25202843914541284,1.1163268510021025,0.05832415975037576,0.26395824371556165,3.1780538303479458,0.4054651081081644,0.3482374531411765,0.006199107139809657,0.040546510810816436,0.4054651081081644,0.1282193253348205,5.080828462901988,1.7870956343100703,25.263008401496492,9.501650196612854,1.0,8.34891869482094,0.020170401124369453,0.06126746001474727,0.20170401124369453,0.04683836208001443,0.13410115373958315,1.6357552207514738,1
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",The fact of linking of one task to another should be captured as dependency between two tasks.,0.4054651081081644,0.3482374531411765,0.004206536987727981,0.06995708822215228,1.0986122886681098,0.2455441032605446,3.4619956991777827,0.0,49.4075611271121,12.432709819575747,1.0,8.83679622506065,0.02596108955818843,0.25202843914541284,1.1163268510021025,0.05832415975037576,0.26395824371556165,3.1780538303479458,0.4054651081081644,0.3482374531411765,0.0058891517828191745,0.06866326804175686,1.0986122886681098,0.2746530721670274,3.061754977348072,0.0,12.17493211797071,4.886963886440611,0.974025974025974,7.292367052306574,0.009834590322462262,0.038464069638021216,0.1573534451593962,0.06527792884875584,0.6562478257247828,3.6506582412937387,1
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.","When a two or more tasks are link, there should be check conducted for potential collisions on the chart.",0.4054651081081644,0.3482374531411765,0.004206536987727981,0.06995708822215228,1.0986122886681098,0.2455441032605446,3.4619956991777827,0.0,49.4075611271121,12.432709819575747,1.0,8.83679622506065,0.02596108955818843,0.25202843914541284,1.1163268510021025,0.05832415975037576,0.26395824371556165,3.1780538303479458,0.4054651081081644,0.3482374531411765,0.0058891517828191745,0.04268053769559625,0.4054651081081644,0.12784386530378283,4.4894704322583125,0.0,25.263008401496492,7.109532594130186,1.0,10.967906619498947,0.005377241771359728,0.03632371868505082,0.10216759365583485,0.04140385394701218,0.30675581668417556,2.5520459526256287,1
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",The start and end dates for the graph can be either flexible or rigid for the purpose of adjusting and fixing potential collisions. ,0.4054651081081644,0.3482374531411765,0.004206536987727981,0.06995708822215228,1.0986122886681098,0.2455441032605446,3.4619956991777827,0.0,49.4075611271121,12.432709819575747,1.0,8.83679622506065,0.02596108955818843,0.25202843914541284,1.1163268510021025,0.05832415975037576,0.26395824371556165,3.1780538303479458,0.4054651081081644,0.3482374531411765,0.006199107139809657,0.020273255405408218,0.4054651081081644,0.09066475442341568,3.247481557482458,0.12845172674625294,13.585202398522748,5.141631400875641,1.0,8.480478613836215,0.009476357294079979,0.05889085002184473,0.18952714588159958,0.04512638860310276,0.19549089089421692,2.5520459526256287,1
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,A class is used to represent the dependency between one task and one human resource. The dependency class provides functions to get the task and the human resource. ,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.04657420743620582,1.0986122886681098,0.19018526755956763,2.472634322329095,0.0,49.4075611271121,12.977724823684184,1.0,9.82308759857153,0.03083267702503615,0.3108953208544176,1.2641397580264822,0.06511146718783765,0.39162155436647855,4.969813299576001,0.4054651081081644,0.3482374531411765,0.005353774348017431,0.14459387141357688,1.0986122886681098,0.35989924225699793,3.244895281969586,0.9996501549131498,12.17493211797071,4.742698501299883,0.987012987012987,7.917538807997153,0.01033575263240309,0.038464069638021216,0.18604354738325563,0.06442071367310033,0.39852146357342716,2.0412203288596382,1
